,prediction
13215,0.8665375
15753,0.17287764
12142,0.6613603
10575,0.56317806
12453,0.589658
666,0.7291916
16537,0.5111106
18228,0.5299527
3808,0.565282
9846,0.5171795
8999,0.38483393
15927,0.6704738
12906,0.09320335
3875,0.73864675
3187,0.56016684
6500,0.4986115
3260,0.64788795
1003,0.728484
15656,0.7393369
3453,0.5897512
12235,0.7482498
204,0.7285927
3811,0.5666633
3443,0.6086153
12894,0.66593724
16590,0.84155893
10546,0.7088215
20840,0.555004
12828,0.27597934
9522,0.5054798
9213,0.14141199
11877,0.28940052
12976,0.33061513
13181,0.61557454
16603,0.46708408
9892,0.17752661
1484,0.76047456
593,0.7426314
4700,0.70389134
12224,0.6146965
6205,0.39608642
12529,0.9753762
18877,0.58607674
1413,0.70317185
16453,0.7170068
6184,0.4376544
18070,0.73338974
10174,0.17252168
11973,0.7926553
12893,0.85640126
19232,0.64690655
913,0.797268
19131,0.40391755
15782,0.5922643
10195,0.09696162
9033,0.3716385
6539,0.2672863
7007,0.80121696
10337,0.5013235
21332,0.5870561
8906,0.6098955
9694,0.36272708
7351,0.60642815
6530,0.91938734
15417,0.8485255
9877,0.17102496
6123,0.8837693
4473,0.5742136
1287,0.70768535
9286,0.1082863
12638,0.9065608
3099,0.65063065
9025,0.21979903
10317,0.2371357
13035,0.9711496
3581,0.51079845
15346,0.6032785
12099,0.7355534
12363,0.7211435
3715,0.5316587
18894,0.73390985
3660,0.52648664
16284,0.85917836
10288,0.8628453
13028,0.68464637
18238,0.73844206
15486,0.7875953
6386,0.87531406
15941,0.21948482
15292,0.22389145
18651,0.8494514
18159,0.7488874
12545,0.64251584
4579,0.6344508
13525,0.7396984
4212,0.6187786
21515,0.57311535
18200,0.7782167
15530,0.9613744
155,0.77671075
1645,0.84735787
10034,0.84428304
7633,0.23611687
15110,0.42723456
12359,0.8247141
142,0.80297166
21519,0.6328964
18354,0.47042546
10368,0.45392922
18681,0.8119559
6669,0.66670156
19340,0.51275456
16090,0.8853041
9282,0.6599891
21227,0.6084072
15325,0.37218276
3428,0.7777928
4264,0.4034115
4118,0.51649314
6358,0.50036865
12261,0.7783318
3050,0.61176926
9185,0.3065092
7627,0.48237893
4507,0.40392488
728,0.6459888
14944,0.8651783
9246,0.17206496
9658,0.5915281
4483,0.58185416
10361,0.9273862
3525,0.54392016
13603,0.30143744
10279,0.5450105
10197,0.5253125
10157,0.8779975
946,0.7424324
10123,0.07429246
12396,0.28312007
15250,0.7395363
9172,0.1964054
953,0.85139054
12961,0.71313965
6989,0.92942756
9935,0.9011535
10594,0.47821736
10528,0.7689036
20717,0.69486344
21601,0.6470778
9191,0.3423263
4672,0.3974479
1619,0.7118675
3319,0.5470199
12837,0.55386776
9950,0.20823215
9088,0.6759678
18005,0.8578207
18803,0.635186
12092,0.4180335
20768,0.6959282
7348,0.15515594
601,0.6568312
106,0.7614161
3978,0.723767
15973,0.48813552
731,0.738732
1162,0.7406938
13297,0.54769367
19408,0.7160542
6546,0.35007676
7359,0.19150214
17908,0.80041206
1238,0.7132194
6275,0.3078117
7567,0.54329056
9829,0.9922862
18495,0.75537914
6092,0.3704296
531,0.7389561
19041,0.6663069
21357,0.61342716
17842,0.58496505
3830,0.59020954
1391,0.65435493
13595,0.5526835
16128,0.7981286
7676,0.60343134
16330,0.39616424
20959,0.6410302
1598,0.7542365
18184,0.1761209
3286,0.5458889
802,0.68047166
17988,0.49204734
9239,0.38939458
15377,0.37724918
15953,0.40966833
9265,0.14416471
7275,0.80977833
9432,0.55953157
17911,0.7762005
4625,0.5875155
13374,0.9654763
1490,0.6048822
15904,0.35636848
19440,0.4904256
749,0.76914465
10568,0.44816014
18724,0.8277351
21253,0.51953816
9256,0.55422604
19336,0.6927567
14906,0.5068586
21262,0.65869504
15024,0.74822235
13161,0.5455541
10286,0.79551464
3346,0.35189232
15988,0.3209934
19047,0.5342587
7000,0.6198237
886,0.78301793
4771,0.53083724
21555,0.64131737
9136,0.29995912
18197,0.6809403
12174,0.583558
19147,0.53150994
10023,0.49657965
6506,0.30412498
16429,0.7549904
432,0.7272137
6498,0.48971155
16316,0.42225707
21006,0.59608656
15767,0.96752757
18454,0.8361045
21323,0.70076716
13296,0.22682501
1205,0.6492501
6177,0.8866229
15044,0.8089929
15434,0.5027898
12166,0.59448165
7082,0.93488574
13138,0.96684176
21204,0.7580328
9121,0.41640413
16154,0.80645984
13539,0.6948755
3124,0.5682208
10465,0.6587081
6325,0.46080285
20725,0.5969443
7700,0.95908576
3648,0.7388013
3495,0.565222
9059,0.15149076
39,0.7509209
504,0.78513914
15824,0.9235047
13230,0.49479103
717,0.62992483
227,0.7029788
3585,0.5171586
12379,0.574783
6752,0.6933717
12640,0.3801228
1639,0.74159545
3334,0.63324714
19474,0.798782
4631,0.52416396
1417,0.8395363
12675,0.6620052
10171,0.3586582
12248,0.9735213
13598,0.9119598
18571,0.6992413
20865,0.6107038
12625,0.41754478
18511,0.4710235
4539,0.5528168
18569,0.716026
12087,0.36909637
4111,0.59667224
4773,0.4270889
9834,0.27514088
13210,0.7202844
4704,0.6291663
369,0.7332439
7572,0.73952574
4622,0.30801108
18189,0.7282094
11916,0.8561349
4115,0.33466133
18215,0.4054696
10178,0.629836
9137,0.08000035
20975,0.6406303
18928,0.7008968
3049,0.537009
6052,0.5245785
4737,0.4009657
15246,0.8867116
6350,0.5990382
4289,0.56943786
9443,0.18147127
6841,0.2796663
6715,0.31873706
6111,0.6964593
384,0.6459324
11840,0.37817463
15374,0.4016036
15248,0.93016136
10210,0.15328255
6977,0.28710714
4327,0.5632493
3930,0.664176
16340,0.97682184
16034,0.91129875
12995,0.33048898
17967,0.7067221
15112,0.2008642
188,0.7040487
13090,0.938903
13121,0.78731096
21134,0.6150875
15274,0.72880566
21273,0.5045273
10198,0.68009484
4678,0.5650492
9845,0.21326001
4119,0.52670324
12358,0.25070712
21296,0.6952752
10238,0.104080796
16466,0.52460593
10491,0.42242286
19079,0.66908383
1048,0.8125731
4738,0.54610103
12867,0.6876875
13136,0.62809867
8911,0.93809146
20838,0.5554288
18655,0.7499363
3180,0.6823973
9898,0.5618346
10100,0.270434
7109,0.7475809
20771,0.6140061
14911,0.24371532
7128,0.8762129
10281,0.77502036
20948,0.69696385
18830,0.6353002
860,0.6950485
3760,0.48751447
4757,0.5303733
13533,0.8872986
4551,0.5290231
3245,0.25872356
10371,0.47954732
498,0.84477663
10112,0.25894302
9467,0.6629583
21356,0.6234363
18652,0.6830263
4065,0.48454383
4426,0.61016065
3483,0.65472
21404,0.6324563
15482,0.24888375
8897,0.25362763
12960,0.39984712
7409,0.7578127
9876,0.26677486
18711,0.55051255
6289,0.44542885
21168,0.65694183
6983,0.36600336
6274,0.5031822
8983,0.6986416
15892,0.68589145
12551,0.47079277
21215,0.54715997
7150,0.24241744
19237,0.8343116
10431,0.34950128
9978,0.10827674
11843,0.79266334
5982,0.63299483
6944,0.69056755
4258,0.38206097
9393,0.10245672
4472,0.53310055
3976,0.5533023
3167,0.48282883
18805,0.84884524
3977,0.6145994
1445,0.60808945
18031,0.42591313
6746,0.3023003
21102,0.5480771
6619,0.8884579
7036,0.99126124
9323,0.20400296
6493,0.5898912
13308,0.39678693
15659,0.6995928
9942,0.93926716
9337,0.19219007
19061,0.54567283
7281,0.5521995
1392,0.6833421
6956,0.33659697
17891,0.4648208
13137,0.5783822
12730,0.617405
9959,0.33849332
6041,0.33078703
19072,0.8987003
13437,0.90119916
13043,0.7933381
3519,0.6088111
9937,0.9742148
21432,0.7669538
6610,0.35774347
10488,0.39429787
484,0.6406918
3405,0.6241272
13392,0.26712433
7077,0.33226213
19117,0.78607684
15591,0.32841277
15076,0.8643215
1120,0.7413822
10347,0.24311544
345,0.72482085
9754,0.61751235
15017,0.10961329
138,0.7623864
12958,0.9278165
21318,0.49290487
18376,0.754821
9697,0.10625839
9686,0.23808438
10333,0.2948069
14882,0.94427556
12138,0.34560353
579,0.69819486
15425,0.5750506
8972,0.8066518
14876,0.84002876
6183,0.79329324
19185,0.66192156
9057,0.5445333
1242,0.63183403
8930,0.2410063
10146,0.23310287
13509,0.35739902
912,0.7997541
18883,0.5543924
7668,0.69081956
3809,0.7272818
224,0.71134484
6913,0.68542993
16018,0.60160553
13214,0.29272914
10570,0.8169005
12270,0.97754675
15148,0.4778984
18284,0.50356585
12768,0.47733977
21568,0.68700033
21307,0.48936805
9863,0.23754142
1516,0.6397039
6477,0.6133681
6785,0.30439597
10452,0.7704202
15415,0.518637
9382,0.6994768
13493,0.81927603
6963,0.5899541
602,0.67801905
1412,0.7035033
16104,0.93301195
19556,0.81063217
13141,0.9764291
19112,0.650557
12135,0.3745545
4523,0.64644074
21105,0.65317565
1181,0.71806234
4713,0.5235294
15314,0.72224075
13229,0.40413663
876,0.62114143
13197,0.65374136
18884,0.6798842
4605,0.5623296
14900,0.7214855
395,0.5738661
3113,0.5555841
3490,0.5376651
3224,0.669983
15967,0.5651549
6479,0.17595725
12574,0.93423736
10540,0.6919967
6624,0.46431097
1057,0.7690212
20926,0.82964134
13200,0.7540523
1548,0.66675156
15569,0.33361983
3067,0.5891311
19427,0.78601116
1773,0.66225564
18879,0.7194893
15618,0.68186724
13307,0.8132407
19515,0.64562565
15566,0.8833689
9851,0.27047268
15179,0.9198242
15629,0.65195113
16052,0.20739602
20779,0.54757595
16196,0.8152942
10081,0.3766723
696,0.678999
162,0.8091194
12348,0.8466763
420,0.6693048
403,0.7195972
11848,0.7166598
9599,0.24869758
18147,0.61928576
455,0.29963034
7632,0.65670645
3839,0.49720004
15197,0.6284108
10386,0.9827095
6349,0.87660635
18205,0.8147143
14890,0.7332548
15912,0.32635617
21155,0.6799119
8935,0.91412044
12254,0.3154879
7453,0.6078068
7390,0.27064607
3661,0.6668146
15077,0.41454753
822,0.59452397
819,0.61071074
21268,0.5931076
18696,0.81464654
1305,0.7937038
15072,0.7289282
18236,0.7682417
12490,0.5041559
19504,0.81467575
6094,0.8334491
6445,0.9109362
9218,0.24435309
755,0.81378675
6613,0.4117813
6764,0.8300694
4510,0.6030089
13047,0.9802935
12940,0.32948697
417,0.5971472
13046,0.7554837
4178,0.5194893
10156,0.5906001
6935,0.43110794
3468,0.6088512
21280,0.5512289
9474,0.20443814
15845,0.6008359
7320,0.73880106
4439,0.6239904
15938,0.9310117
9385,0.15792176
15500,0.80340666
3888,0.69404763
1182,0.66486216
12860,0.5175292
1612,0.7015517
1766,0.775444
1030,0.60137725
12594,0.8466933
7166,0.63188195
6734,0.17852841
15755,0.1977909
12573,0.8319589
7071,0.45433423
9815,0.31337836
18171,0.7590506
6635,0.61743945
1679,0.68754035
16456,0.4388084
7046,0.28700516
16243,0.57296747
6285,0.7307387
19362,0.42178315
18190,0.57786274
3330,0.59323436
14903,0.8527984
12851,0.4708678
6934,0.35223818
20747,0.6315539
331,0.8222904
12592,0.28525737
3026,0.5928028
9348,0.3392358
19150,0.8017599
3108,0.56312466
14855,0.87337035
12466,0.60841423
18764,0.3124219
19183,0.36762136
3726,0.55963266
21145,0.50710624
15895,0.90560985
9380,0.6258416
4079,0.60641825
18753,0.55285543
9564,0.18015653
9965,0.42626822
14853,0.45610425
10414,0.2018885
13417,0.42266348
200,0.67973953
491,0.5984086
14891,0.31806543
19006,0.7500982
8896,0.72805595
20904,0.50430447
19233,0.7922505
6849,0.94438696
9587,0.58988017
18643,0.67915124
1554,0.70939314
13233,0.36090082
1316,0.684957
271,0.659076
15063,0.9777359
15664,0.9318601
184,0.61909
9632,0.13400918
15170,0.5976864
9988,0.6535952
781,0.7224324
4080,0.65596604
15361,0.6517334
21536,0.5913499
15680,0.8642303
6042,0.79462355
3311,0.6442274
21123,0.6665434
18578,0.7047703
3740,0.6068312
466,0.6962062
1084,0.71442485
4503,0.61065704
1265,0.7440873
3024,0.64388454
221,0.63964784
12888,0.4006493
13266,0.74176496
8962,0.49705923
3665,0.56268305
21479,0.57511705
13208,0.7619316
6491,0.9658582
6168,0.69994426
114,0.75367457
19251,0.615492
12919,0.961161
6136,0.27034447
18908,0.73451304
3592,0.62473553
18744,0.6638914
11964,0.8329824
10094,0.22151336
677,0.64224476
9687,0.21664639
12542,0.25819162
18383,0.6364097
15387,0.72249806
16583,0.73642766
15189,0.8689749
21447,0.58732474
12577,0.38945317
4654,0.46429598
9955,0.23112394
18202,0.78214276
1157,0.61858755
15331,0.862405
21518,0.55197287
1703,0.78527534
12822,0.8705772
1188,0.7454847
18523,0.86546415
6178,0.66291934
832,0.22675444
7476,0.9357019
12626,0.8022932
16481,0.47857618
7432,0.19213201
1577,0.67038536
842,0.70822096
3243,0.62680274
13528,0.8668647
20742,0.6512783
18697,0.73500454
4123,0.6364645
13495,0.470492
877,0.80672234
9231,0.27501684
6937,0.7948059
13258,0.3639714
7337,0.5200966
10224,0.58264035
4456,0.5362414
18408,0.8099672
16491,0.6172346
1464,0.75039357
20918,0.47600785
1458,0.70290464
6843,0.6363511
3063,0.6256436
15372,0.92966264
18046,0.43457228
4686,0.64608413
16008,0.42008048
1231,0.5445373
622,0.72124636
6008,0.6344394
11911,0.74764204
10563,0.40397558
7107,0.9346114
21380,0.5555447
12679,0.57378924
21554,0.5500406
16264,0.9610603
1607,0.74867046
6982,0.87497914
6058,0.5593094
1036,0.697142
1686,0.42023775
16535,0.4972623
15510,0.62041914
16254,0.8432686
9440,0.3082145
3019,0.58550334
18612,0.53788507
21028,0.7215321
13414,0.21087573
6711,0.58789754
15708,0.88907206
6772,0.72918314
6075,0.9888574
14836,0.9170342
13113,0.6615328
13543,0.65170574
3738,0.53163177
11868,0.5388771
90,0.59802806
607,0.7255845
9499,0.08141362
10610,0.68337166
1189,0.6638102
6784,0.34356287
18033,0.59634334
7471,0.16224113
6665,0.5770916
4354,0.582951
1130,0.5799111
7237,0.3711498
1365,0.6143643
9736,0.2558911
7480,0.9883188
6766,0.27390105
5986,0.5929023
12068,0.828189
3559,0.5327064
13106,0.55332977
20962,0.7320487
11899,0.58368224
3709,0.5576354
18210,0.81950665
7642,0.9892368
9329,0.8282845
20967,0.51983476
4699,0.568149
8988,0.91532546
3496,0.64038783
1068,0.7155649
352,0.5531282
1706,0.6005746
4019,0.6122134
15898,0.83128136
10442,0.10649488
9473,0.84491086
19090,0.6205935
10042,0.21154276
414,0.66463226
6328,0.71045995
11936,0.65597737
16541,0.6347487
18567,0.8598513
6583,0.5821334
6393,0.37393627
13554,0.31547055
19015,0.6310564
3001,0.5579899
96,0.6478521
1786,0.18781464
11854,0.34083527
10274,0.266634
18231,0.6749721
11907,0.32819816
7356,0.46829456
4440,0.6494077
18092,0.53471
19344,0.76760304
101,0.73290676
16495,0.94875264
7194,0.20163341
16412,0.48364204
3538,0.56132805
16144,0.41325834
15220,0.85488373
21213,0.5975991
6472,0.9764538
16231,0.7870116
19004,0.44555414
6914,0.2839319
15326,0.85286915
3276,0.59594876
19466,0.598554
13542,0.6504782
4682,0.6035148
13185,0.22299296
16203,0.8251076
21552,0.63036996
16420,0.5888575
7200,0.68014157
1011,0.778871
21015,0.7035652
12534,0.57255083
12433,0.41375607
3215,0.4201483
19181,0.48167086
13565,0.8699577
20916,0.61162084
10479,0.9751498
7448,0.6039075
18507,0.9107946
3562,0.5491187
18426,0.35645244
21178,0.5842473
12377,0.3961631
16409,0.4697314
20884,0.6380436
1308,0.68190444
21605,0.6860258
15641,0.9626398
3906,0.6270045
15073,0.97731984
11830,0.22764166
1742,0.6203893
783,0.593859
4708,0.62245446
19467,0.43342653
12330,0.59639585
19226,0.5485484
9427,0.43550307
12904,0.53868884
13306,0.8684718
14969,0.4765284
20888,0.76066965
4409,0.570861
9315,0.71224356
80,0.7597549
6164,0.6469636
20727,0.5864964
2988,0.5282469
13475,0.4180802
6352,0.6925071
7399,0.4058038
18536,0.87624484
32,0.7885073
3866,0.49864447
4304,0.55498004
15385,0.8460134
1556,0.6756479
15271,0.46206108
7288,0.37913185
19265,0.7980168
690,0.7375345
21516,0.58268535
15663,0.12803599
9462,0.9157585
3990,0.6371556
3893,0.70087636
3121,0.6337472
743,0.7718712
18723,0.75418806
1211,0.7701272
12207,0.93273664
720,0.7217097
19118,0.7152485
20770,0.62168545
20762,0.5250013
9287,0.7018954
9457,0.89284766
10051,0.14202285
259,0.7562481
9284,0.26547843
580,0.6842936
19416,0.7912848
10522,0.84770244
337,0.7076603
15639,0.6528792
9509,0.23270768
577,0.47614554
1045,0.75899714
9650,0.60816604
16389,0.6104998
4516,0.5455821
3079,0.5399112
18386,0.84694326
3676,0.6352222
1570,0.7545624
854,0.72632223
3704,0.5632668
1263,0.6371412
19341,0.6767998
16051,0.92572135
12772,0.33464313
926,0.6284173
15696,0.46064818
7397,0.5551848
13431,0.5004314
670,0.70488834
879,0.7473547
16479,0.6130825
18707,0.7236061
3476,0.6018914
3815,0.59915066
411,0.85130507
11897,0.724522
16013,0.29050606
15932,0.6548958
676,0.5857943
15268,0.14646447
14907,0.6281761
9093,0.32360357
13285,0.92958784
9585,0.20509607
17919,0.8563288
15907,0.649766
7002,0.5154721
18922,0.5498792
12872,0.8957597
20939,0.5354901
7301,0.8897429
19540,0.75391054
7068,0.58278066
18300,0.6403673
12806,0.96952873
336,0.80449146
18834,0.73697394
16299,0.74407315
6396,0.9630042
1774,0.80815905
6121,0.75607014
10326,0.17446192
12388,0.9666786
13017,0.23642333
3931,0.5832594
16053,0.9501216
10031,0.9075333
3466,0.59647644
21541,0.58960634
16118,0.38774934
11976,0.22650267
21393,0.7369762
3399,0.59849215
7286,0.35545564
1073,0.6691131
21302,0.6704032
6603,0.35997808
2983,0.59810805
7215,0.8861796
710,0.78400314
9981,0.7842748
4596,0.521401
10050,0.7579645
10475,0.9255568
12184,0.67710555
471,0.67309314
3457,0.5904187
15599,0.5674858
12459,0.73109835
10521,0.57524246
20908,0.75841236
21433,0.6396826
16335,0.5608277
12956,0.41515774
19123,0.82870036
9079,0.85873574
6647,0.2358025
3645,0.50535953
9708,0.7046874
19402,0.7698818
11846,0.6780213
6857,0.80624604
95,0.7958059
7303,0.7249903
1335,0.57524824
3464,0.656428
21266,0.6909156
4108,0.7457069
19247,0.39772424
9141,0.22842872
18635,0.52619165
866,0.65575045
6268,0.9746685
6858,0.7509392
15269,0.21781828
6728,0.6285321
9803,0.39993805
14994,0.96572924
6070,0.6499787
18223,0.8330517
12915,0.867636
4343,0.16766721
9591,0.18259615
3966,0.53487587
18456,0.597028
20979,0.52754724
13567,0.31375265
6336,0.9478524
19511,0.69802666
3910,0.5048157
3980,0.5118253
11837,0.29128933
709,0.8026838
6437,0.39749217
10076,0.24173358
12992,0.91815233
9346,0.9489559
3248,0.54686177
12814,0.71151006
692,0.4696463
6519,0.84679717
309,0.7239045
12512,0.758426
8984,0.2973084
792,0.65155065
1317,0.7161738
20964,0.6152677
17937,0.51242703
18531,0.6248397
4216,0.45100003
3868,0.6396122
18797,0.45538554
11957,0.8430209
3366,0.60308945
16352,0.8152338
9187,0.5280487
1088,0.7041599
18688,0.38372144
16007,0.95362556
20947,0.6477419
186,0.65742356
15190,0.94389325
4161,0.63067484
1058,0.6916408
13194,0.8757702
379,0.7756555
1023,0.6769099
10126,0.09216235
19162,0.6183092
1299,0.82434344
19245,0.5956968
18965,0.66700894
9429,0.469223
1681,0.5623821
7304,0.12120274
15086,0.23935506
1414,0.65210956
16558,0.8336245
808,0.6258184
3171,0.68142647
1641,0.6037873
15164,0.81352496
9762,0.88836515
8886,0.27584416
8873,0.7810956
15493,0.9064262
9359,0.18928154
14839,0.89592534
4330,0.54521704
6005,0.79192424
9379,0.41958773
15995,0.6939522
4286,0.5134349
6697,0.6072933
19501,0.8124804
16040,0.90576506
12287,0.6147073
6113,0.8765663
15846,0.9243291
9340,0.40584955
6879,0.6771355
6221,0.6478521
6074,0.4626083
8891,0.79418075
20860,0.6079804
21269,0.7037893
1220,0.80883723
12075,0.5779327
6407,0.53206706
700,0.64126855
12194,0.45936835
1740,0.69826514
6875,0.34962258
16385,0.79575413
10505,0.6727973
6801,0.37724382
1585,0.7744498
588,0.7655592
16354,0.665998
17953,0.7124824
15626,0.7856151
10467,0.97402734
1343,0.7211984
15236,0.71407026
10460,0.15819016
15771,0.8811023
4153,0.57594013
3326,0.5650696
4390,0.55771154
13356,0.69564736
16166,0.83486754
3834,0.49933118
20776,0.56816137
16265,0.7055852
9166,0.73112255
18861,0.73661
446,0.8250155
16065,0.9112805
16036,0.6309428
317,0.80047226
12914,0.35653389
10621,0.0746875
4406,0.6201943
15957,0.8845279
8866,0.4640647
10297,0.0883287
12641,0.38765144
12292,0.38418314
4496,0.60361403
796,0.6691596
6840,0.71375537
1529,0.71869165
16131,0.18324263
15100,0.7589758
13247,0.40205774
13541,0.77060175
21150,0.66222596
6281,0.94140005
3956,0.62451
7484,0.44294053
12633,0.74052787
10585,0.1931856
10245,0.21569172
15123,0.7492489
10061,0.10037023
4225,0.54521936
17941,0.7195746
6334,0.7472512
18191,0.65655345
6456,0.22140288
6146,0.7803295
1572,0.7098995
12058,0.84043
7088,0.5571359
18740,0.8716189
9049,0.55749744
4399,0.56223905
252,0.694134
187,0.35720646
9899,0.62716407
18039,0.7281067
3269,0.61700815
12204,0.73948556
3555,0.6187904
150,0.61180604
11984,0.44894993
13280,0.9205672
12057,0.41220665
798,0.7477861
3327,0.5396927
15583,0.87802124
18807,0.3724715
6775,0.6438675
1425,0.74341524
6414,0.4366193
10098,0.5270584
15068,0.9773167
6823,0.35038683
17914,0.46984696
3514,0.5738152
8967,0.4391912
6152,0.6740924
10256,0.21210328
610,0.6688234
15257,0.7444855
15140,0.40927306
3777,0.5625371
3404,0.57056385
12267,0.48913735
6553,0.79180115
3350,0.5060019
18235,0.8038563
18361,0.39875576
10027,0.54645914
1586,0.6342209
19102,0.7839296
12115,0.33976513
814,0.6692323
20861,0.5961978
9260,0.9171427
7186,0.91948724
3065,0.4023042
18240,0.6847377
8894,0.21790218
12243,0.8461263
8922,0.7171828
3411,0.56729966
19308,0.7115839
6831,0.87998015
15303,0.89104956
1725,0.7974876
6187,0.3561369
1050,0.78403544
21361,0.71400297
9586,0.1146572
9492,0.19658932
3203,0.59664893
9422,0.9455754
12610,0.54779595
